epoch,train_mse,val_mse,val_psnr,val_ssim,noisy_mse,noisy_psnr,noisy_ssim,train_phase_time_sec,validation_time_sec,epoch_time_sec,total_time_sec,train_images_per_sec,validation_images_per_sec,val_lambda_mean,val_lambda_std,val_lambda_min,val_lambda_max,val_lambda_p01,val_lambda_median,val_lambda_p99,continuation_epoch,continuation_seed
11,0.0009289185515008284,0.000982320443727076,30.724174728393553,0.8330128788948059,0.009698207005858422,20.136563453674317,0.32226710945367815,72.72854037501384,3.2606015000201296,75.98943770799087,836.8718957910023,6.874880169763133,15.334593939091091,0.08848309978842735,0.008919492699205875,0.05080179125070572,0.18085196614265442,0.07313262857496738,0.08751824989914894,0.12105624124407768,,
12,0.0008500171034756932,0.0009719458915060386,30.40291084289551,0.7961740827560425,0.009698207005858422,20.136563453674317,0.32226710945367815,72.73525170900393,3.263074749993393,75.998630416987,912.9228036660061,6.874245819625104,15.322971072023783,0.056951996386051175,0.006832746816799045,0.026489540934562683,0.12241291999816895,0.0425467748939991,0.05647331148386001,0.08101294726133347,,
13,0.0008439257872159942,0.0009091652825009077,30.924328002929688,0.8334548687934875,0.009698207005858422,20.136563453674317,0.32226710945367815,72.74006849998841,3.2557952080096584,75.9961583330005,988.9743781250145,6.873790612392393,15.357231277014545,0.0706696705520153,0.009463956765830516,0.03225342556834221,0.1538311094045639,0.05216341219842434,0.06994470536708831,0.09889251366257668,,
14,0.0009240251379378605,0.0008879815175896511,31.02859573364258,0.837713086605072,0.009698207005858422,20.136563453674317,0.32226710945367815,72.69551158399554,3.2680702910001855,75.96388587498222,1065.0419209160027,6.878003732352559,15.299548524917931,0.07115489676594734,0.008553807027637958,0.03553880751132965,0.1713678240776062,0.05524601362645626,0.0702408142387867,0.10236103937029839,,
15,0.0008419836817774921,0.0008956803989713081,31.04597442626953,0.8409125018119812,0.009698207005858422,20.136563453674317,0.32226710945367815,72.72931545801111,3.2641537919989787,75.99377108301269,1141.1379469580133,6.874806903533493,15.317905707310388,0.0781741002202034,0.010034823892638087,0.02157014049589634,0.17065683007240295,0.0540011166036129,0.07788748726248741,0.10774387672543526,,
16,0.000798020320098658,0.0008774511946830899,31.07909652709961,0.840136970281601,0.009698207005858422,20.136563453674317,0.32226710945367815,72.69304270899738,3.2649776249891147,75.95831795901177,1217.195937875018,6.878237330105786,15.314040628430554,0.07128829017281532,0.00920558580197394,0.021615883335471153,0.15807054936885834,0.04926374040544033,0.07128962963819503,0.09793492019176483,,
17,0.0008283505711260659,0.0008695341658312828,31.110051727294923,0.8412830686569214,0.009698207005858422,20.136563453674317,0.32226710945367815,72.60259379199124,3.2446176670200657,75.84754258298199,1293.1407856250007,6.8868062955507625,15.410136148929126,0.07123129457235336,0.010817345790565014,0.018176244571805,0.18610507249832153,0.046974788419902325,0.07094291642308236,0.1064458766579628,,
18,0.0008395655981466916,0.000874527668056544,31.032691650390625,0.8376140630245209,0.009698207005858422,20.136563453674317,0.32226710945367815,72.66997283400269,3.2499295830202755,75.92022208397975,1369.1678771250008,6.880420901520513,15.384948726653091,0.06592222727835179,0.009830976771190762,0.015742676332592964,0.16071945428848267,0.04148516524583101,0.06635124780237675,0.09346688866615295,,
19,0.0007969413876162435,0.000860179727897048,31.19073066711426,0.8465512704849243,0.009698207005858422,20.136563453674317,0.32226710945367815,72.7373117080133,3.268890624982305,76.00650700001279,1445.2245197080192,6.874051133579579,15.29570907569618,0.07767419576644898,0.011340639628469944,0.015963751822710037,0.1911860704421997,0.04840742591768503,0.07844052523374558,0.10486868545413017,,
20,0.0008440004454878362,0.0008541779770166613,31.21446090698242,0.8482508325576782,0.009698207005858422,20.136563453674317,0.32226710945367815,72.73616108298302,3.2373302910127677,75.97379141699639,1521.2975228330179,6.87415987530001,15.444825058106128,0.07722791835665703,0.012961463611572981,0.01607472077012062,0.19227315485477448,0.04778486978262663,0.07710513085126877,0.1104136584699154,,
21,0.0007958763045298838,0.0008462265183334239,31.243598976135253,0.850384167432785,0.009698207005858422,20.136563453674317,0.32226710945367815,72.75999441597378,3.218643542000791,75.97893358298461,1597.3733613330114,6.871908168951559,15.53449437551532,0.07461367331445218,0.014677667729556561,0.010846688412129879,0.1946365088224411,0.042184358648955825,0.07463199704885483,0.10742953538894653,,
22,0.00076794707580666,0.000842645080992952,31.259968185424803,0.8514668655395508,0.009698207005858422,20.136563453674317,0.32226710945367815,72.71076641700347,3.228710208000848,75.93977266698494,1673.4134967080026,6.876560716365583,15.486059998849814,0.07659676641225815,0.015277843121439219,0.012889253906905651,0.1847119778394699,0.04483103983104229,0.07523504249751568,0.11525658294558525,,
23,0.0008000159711982633,0.0008510565522010438,31.244958839416505,0.8498656475543975,0.009698207005858422,20.136563453674317,0.32226710945367815,72.74116083301487,3.232047583005624,75.97349891602062,1749.4861050000181,6.873687390661851,15.470069272155575,0.08369547203183174,0.017015038914978506,0.01537168025970459,0.20750415325164795,0.048099585212767124,0.08290247678756714,0.12279087543487549,,
24,0.0008133344132957063,0.0008560296276118606,31.22856632232666,0.8494968950748444,0.009698207005858422,20.136563453674317,0.32226710945367815,72.7471890829911,3.2730912089755293,76.02058224999928,1825.556253458024,6.873117797439464,15.276079035893991,0.0888662452995777,0.020167064275592565,0.0221156794577837,0.2056378424167633,0.05258391872048378,0.08577354967594147,0.13644335076212882,,
25,0.0008025194804713464,0.0008329060542746447,31.315893440246583,0.8543391799926758,0.009698207005858422,20.136563453674317,0.32226710945367815,72.7270561659825,3.256063417007681,75.98358454098343,1901.5923276660033,6.8750204718704255,15.355966268602332,0.07712075382471084,0.01927846087142825,0.013099657371640205,0.22169528901576996,0.0441580219194293,0.07354092329740525,0.13032327502965926,,
26,0.0007882151079966206,0.0009172429284080863,30.83863368988037,0.8368520903587341,0.009698207005858422,20.136563453674317,0.32226710945367815,72.72987950002425,3.185552541981451,75.91577337501803,1977.6092119160166,6.874753587345532,15.69586416832397,0.061660138592123985,0.015418971786275507,0.008866752497851849,0.22677719593048096,0.03444481763988733,0.059566663950681685,0.10550527304410934,,
27,0.000810884348606578,0.0008322461848729291,31.327526626586913,0.8549411618709564,0.009698207005858422,20.136563453674317,0.32226710945367815,72.70451358301216,3.1984296669834293,75.90323962501134,2053.5652034160157,6.877152123837714,15.632671406264517,0.08895709052681923,0.02926915604621172,0.010913598351180553,0.2787400186061859,0.04187869548797608,0.08286907680332661,0.1594880872964859,,
28,0.0008020240349469531,0.0008272524981293827,31.356861343383787,0.8564609122276307,0.009698207005858422,20.136563453674317,0.32226710945367815,72.56532158399932,3.2431730839889497,75.80878637498245,2129.474762208003,6.890343611599872,15.417000173947658,0.08915487200021743,0.031030865274369716,0.014515458606183529,0.3112694323062897,0.04436746999621391,0.08084397375583649,0.17667970493435858,,
29,0.0007858984867452818,0.0008289735368452966,31.334202308654785,0.8570685172080994,0.009698207005858422,20.136563453674317,0.32226710945367815,72.73488137498498,3.2005712919926737,75.93577533299685,2205.5106349160196,6.874280820260749,15.622210986236158,0.0769889586418867,0.02245681744068861,0.01169952005147934,0.2704194188117981,0.039804369285702704,0.07285213522613049,0.13901185110211373,,
30,0.0007886150904614624,0.0008260486222570762,31.365114402770995,0.8555980372428894,0.009698207005858422,20.136563453674317,0.32226710945367815,72.76776987500489,3.2011340410099365,75.96920212500845,2281.533479250007,6.871173884521446,15.61946465204104,0.09110261753201485,0.029796695858240126,0.012404082342982292,0.31908974051475525,0.04523216027766466,0.08463183000683784,0.16977935820817946,,
31,0.0007731797214255493,0.0008317445800639689,31.33018684387207,0.8541320192813874,0.009698207005858422,20.136563453674317,0.32226710945367815,72.728751208022,3.1941212920064572,75.92317658301909,2357.555499500013,6.8748602402078625,15.653757459094926,0.09801837220788003,0.03764787655323744,0.00915098562836647,0.3534163534641266,0.04005814991891384,0.09033581987023354,0.19452927082777025,,
32,0.0007854061830507817,0.0008179178414866328,31.400190925598146,0.8583858597278595,0.009698207005858422,20.136563453674317,0.32226710945367815,72.74068925000029,3.2448468749935273,75.98585179197835,2433.593841958005,6.873731953261606,15.409047614950932,0.08785620093345642,0.03279765870422125,0.009726743213832378,0.3357022702693939,0.040925758816301824,0.07862005427479744,0.17821144193410873,,
33,0.0008169998577086517,0.0008154301726608537,31.41064037322998,0.8592707467079163,0.009698207005858422,20.136563453674317,0.32226710945367815,72.71320004199515,3.263853125012247,75.97736145899398,2509.6775052080047,6.876330565993897,15.319316796711673,0.08495738007128238,0.03210617270320654,0.0098176971077919,0.39367660880088806,0.04046494025737047,0.07615575887262821,0.17660934522747992,,
34,0.0007687770461207037,0.0008182527203462087,31.408889808654784,0.8575858569145203,0.009698207005858422,20.136563453674317,0.32226710945367815,72.76276670800871,3.2488297919917386,76.01191529099015,2585.7930067910056,6.871646346358171,15.390156826081933,0.08790930807590484,0.030357889980077744,0.01152209471911192,0.3507148325443268,0.04426558278501034,0.08015584960579872,0.17698409929871559,,
35,0.0008066162473560326,0.0008104435456334614,31.44064281463623,0.859827870130539,0.009698207005858422,20.136563453674317,0.32226710945367815,72.69509320799261,3.2451258749933913,75.94051245800802,2661.7850971660228,6.878043316753413,15.407722820644615,0.08827713899314403,0.03546422634273767,0.009844784624874592,0.41056379675865173,0.040159477181732656,0.07834076344966888,0.19259497314691543,,
36,0.0007630202356940571,0.0008368448173860088,31.321009902954103,0.8526691567897796,0.009698207005858422,20.136563453674317,0.32226710945367815,72.7515470419894,3.368693833006546,76.12069883398362,2738.005363541015,6.872706084331364,14.842548025617157,0.10333664670586586,0.0408921767398715,0.012868042103946209,0.41971802711486816,0.047561269253492355,0.09159271225333214,0.21191413432359696,,
37,0.0007808281048528443,0.0008060117188142613,31.463954696655275,0.860686502456665,0.009698207005858422,20.136563453674317,0.32226710945367815,74.15936908399453,3.2789663339790422,77.43866975000128,2815.507778750005,6.742236431834917,15.248707948557906,0.08989349514245987,0.03809889443218708,0.007334505207836628,0.42229682207107544,0.038697548769414426,0.07872912324965001,0.1979047939181328,,
38,0.0007722550430462433,0.0008096176575054415,31.448317794799806,0.8589149701595307,0.009698207005858422,20.136563453674317,0.32226710945367815,72.95209670902113,3.268525708990637,76.22096020900062,2891.829547250003,6.853812605199198,15.297416771869493,0.09114661991596222,0.036811783872544766,0.006964495871216059,0.3957546353340149,0.03906447999179363,0.08123091958463192,0.19393256455659866,,
39,0.0007748236045135855,0.0008040836805594154,31.47260513305664,0.8611978363990783,0.009698207005858422,20.136563453674317,0.32226710945367815,72.78726049998659,3.2676699580042623,76.05522970898892,2967.936048500007,6.869333954395661,15.301422922937306,0.08270478188991547,0.031310716085135935,0.005392877850681543,0.4143577218055725,0.03621495399624109,0.07578292079269885,0.17544040352106094,,
40,0.0007630969270194328,0.0007998654927359894,31.494188537597655,0.862797669172287,0.009698207005858422,20.136563453674317,0.32226710945367815,72.7895892499946,3.2768326250079554,76.06676083398634,3044.103318041016,6.869114184485346,15.258637141980547,0.08653634570538998,0.03931733202189207,0.006885286420583725,0.47602707147598267,0.03502281703054905,0.0748192934691906,0.20260120421648026,,
41,0.0007891546417413337,0.0007987327617593109,31.500748329162597,0.8615122294425964,0.009698207005858422,20.136563453674317,0.32226710945367815,72.70816729098442,3.261397249996662,75.96986187499715,3120.171459416015,6.876806535350512,15.330852443703744,0.08136545829474925,0.030914972797036172,0.006179011892527342,0.42687270045280457,0.036253036558628084,0.07428362227976322,0.17473159059882165,,
42,0.0007569255931757652,0.00079438874614425,31.526291999816895,0.8629027271270752,0.009698207005858422,20.136563453674317,0.32226710945367815,72.73852650000481,3.251747667003656,75.99057087500114,3196.2629337079998,6.873936331387837,15.376346851068192,0.09521756909787654,0.04740914836525917,0.007130841258913279,0.4846169650554657,0.03498979296535253,0.08028739675879479,0.22787986129522322,,
43,0.0007462731114555937,0.0007948915510496591,31.523433113098143,0.8620689380168914,0.009698207005858422,20.136563453674317,0.32226710945367815,72.56415179200121,3.2549482499889564,75.81942404201254,3272.1816544160247,6.890454689434064,15.361227325248457,0.09786040365695953,0.049083239883184436,0.00661246245726943,0.4674410820007324,0.0339215724915266,0.08270725347101689,0.23000676363706588,,
44,0.0007191880197824503,0.0007967554358765483,31.518119506835937,0.8610305106639862,0.009698207005858422,20.136563453674317,0.32226710945367815,72.56217529199785,3.2438914160011336,75.8063683329965,3348.040862499998,6.8906423765267135,15.413586211105942,0.0869438660889864,0.03758793290704489,0.006333476398140192,0.473431259393692,0.03534347329288721,0.07675645940005779,0.19980721533298493,,
45,0.0007732268482177461,0.0007898759891395457,31.540757141113282,0.8630877804756164,0.009698207005858422,20.136563453674317,0.32226710945367815,72.57401466698502,3.1871615420095623,75.76146949999384,3423.8515672910144,6.889518270338396,15.687940300783783,0.07347141467034816,0.029321426525712013,0.005722084082663059,0.4311893880367279,0.030722546204924584,0.06714554145932197,0.1645164729654789,,
46,0.0007474436700631486,0.000787089790974278,31.56743511199951,0.8635623848438263,0.009698207005858422,20.136563453674317,0.32226710945367815,72.55171987498761,3.2588312920124736,75.81085174999316,3499.7614855410066,6.8916353859224815,15.342923741573246,0.09745466090738773,0.054303465113043785,0.006335155107080936,0.5739419460296631,0.03254387278109789,0.07868176788091659,0.25141546189785,,
47,0.0007499527315276282,0.0007954803228494711,31.507154235839845,0.8631995689868927,0.009698207005858422,20.136563453674317,0.32226710945367815,72.53899120900314,3.2640162919997238,75.80332333399565,3575.662684458017,6.892844684858848,15.31855098963588,0.06986969769001007,0.028775266483426095,0.004372876137495041,0.47986719012260437,0.028295342661440372,0.06352005742490291,0.158063133507967,,
48,0.0007344606172036947,0.0007826025968824979,31.59054916381836,0.8654047060012817,0.009698207005858422,20.136563453674317,0.32226710945367815,72.58372437499929,3.2489712499955203,75.83299516700208,3651.54897420801,6.888596642089914,15.389486749096022,0.08638848155736924,0.04283501472324133,0.00512846140190959,0.44611549377441406,0.029153149724006653,0.07454001002013683,0.21271633267402648,,
49,0.000737411069114387,0.0007807894577854312,31.602838287353517,0.8646914386749267,0.009698207005858422,20.136563453674317,0.32226710945367815,72.55742854200071,3.2364440410165116,75.79417270899285,3727.4430745000136,6.891093166436697,15.449054383865032,0.0847481831163168,0.042959305942058566,0.005718931555747986,0.4796716272830963,0.030003725029528142,0.07195024937391281,0.21737323611974715,,
50,0.0007811323526457272,0.0008014659339096397,31.493066368103026,0.8582132303714752,0.009698207005858422,20.136563453674317,0.32226710945367815,72.62014866701793,3.2396882089960855,75.86018570899614,3803.404132541007,6.8851415093162185,15.433583966863898,0.10877062782645225,0.05852501191198826,0.006639506202191114,0.6068977117538452,0.034051213227212426,0.09131097495555877,0.2738491001725197,,
51,0.0007596621517732274,0.000781345465220511,31.595393714904784,0.864621695280075,0.009698207005858422,20.136563453674317,0.32226710945367815,72.54810954199638,3.247620625013951,75.79604558297433,3879.2521319160005,6.891978345907991,15.39588695024537,0.07591437533497811,0.03245546918362379,0.007178617175668478,0.4450588822364807,0.029816114418208597,0.06889830403029919,0.17688543125987052,,
52,0.0007580277033207494,0.0007889656510087662,31.556965408325194,0.8613177967071534,0.009698207005858422,20.136563453674317,0.32226710945367815,72.56807441700948,3.2582640000036918,75.82663954200689,3955.1311170000117,6.890082229917944,15.34559507760677,0.10265790835022927,0.05788558904081583,0.006534201558679342,0.5525386333465576,0.030361716523766517,0.08512916803359985,0.268409466445446,,
53,0.0007307540359183804,0.0007845035387435928,31.5803515625,0.8616557514667511,0.009698207005858422,20.136563453674317,0.32226710945367815,72.48866741699749,3.2029147499997634,75.69239379200735,4030.8758964580193,6.89762990294339,15.610780773982103,0.10922265514731407,0.06591807920485734,0.006073120515793562,0.5038583874702454,0.029052597545087336,0.087179756462574,0.28992956221103666,,
54,0.0007888738588926571,0.0007793605281040072,31.611519241333006,0.8638430142402649,0.009698207005858422,20.136563453674317,0.32226710945367815,72.5984236250224,3.255977124994388,75.85472150001442,4106.782516416017,6.887201884472677,15.356373242359982,0.07434392519295216,0.0324287286773324,0.005794682539999485,0.42903977632522583,0.027797427028417587,0.06769991576671601,0.17456569761037827,,
55,0.0007087807701318525,0.0007705119774618651,31.657792472839354,0.8674349856376647,0.009698207005858422,20.136563453674317,0.32226710945367815,72.57120616699103,3.2484735840116628,75.81999887499842,4182.702731416008,6.8897848941557855,15.391844417664345,0.085381293669343,0.04945120196789503,0.0055442978627979755,0.5201504230499268,0.025477358195930718,0.07025325924158096,0.23560700446367264,,
56,0.0007713866298236098,0.0007735244985087775,31.637641143798827,0.8648951590061188,0.009698207005858422,20.136563453674317,0.32226710945367815,72.54651712501072,3.2567449589842,75.80356687502353,4258.608575040998,6.892129626821504,15.352752711589465,0.10642739295959473,0.06764973178505898,0.0051163313910365105,0.5683407783508301,0.02551152663305402,0.08411028169095516,0.2946732798218727,,
57,0.0007266588815177784,0.0007683586425264366,31.669071083068847,0.8678337514400483,0.009698207005858422,20.136563453674317,0.32226710945367815,72.55451499999617,3.232122374989558,75.78694379198714,4334.44697166601,6.891369889248469,15.469711291535344,0.08302930474281311,0.04763405475765467,0.007527881767600775,0.49056950211524963,0.02493475940078497,0.06853558629751205,0.22829919934272766,,
58,0.0007546118824466248,0.00077283665566938,31.638096427917482,0.8687823987007142,0.009698207005858422,20.136563453674317,0.32226710945367815,72.6047483330185,3.2281487910076976,75.8331983750104,4410.380475208018,6.886601930036781,15.488753225774337,0.08704219996929169,0.05513260789215565,0.005399925634264946,0.5430447459220886,0.022384637352079153,0.06899998545646667,0.2542489016056061,,
59,0.0007282162507190151,0.0007699736414360814,31.66300849914551,0.867190043926239,0.009698207005858422,20.136563453674317,0.32226710945367815,72.55805516699911,3.263642291974975,75.82200133398874,4486.254648041009,6.891033653661244,15.320306432768641,0.09228067182004451,0.05574624635279179,0.005363404750823975,0.5746862888336182,0.02431190725415945,0.07519963271915912,0.2543834000825882,,
60,0.0007220573250606322,0.0007668085439945571,31.67757640838623,0.8673824214935303,0.009698207005858422,20.136563453674317,0.32226710945367815,72.58743579199654,3.2486790000111796,75.83640854197438,4562.142601,6.888244426112236,15.390871181741236,0.08290050096809864,0.04740894675254822,0.004942207131534815,0.48973485827445984,0.023920948337763547,0.06905804336071014,0.22696560263633728,,
61,0.0007321188866508236,0.0007683967231423594,31.66862503051758,0.8683176958560943,0.009698207005858422,20.136563453674317,0.32226710945367815,72.56456400000025,3.2437235419929493,75.80858312500641,4638.052796666016,6.890415547732062,15.414383917958654,0.08395267404615879,0.04916607093065977,0.0034441244788467884,0.6171336770057678,0.02144653895869851,0.07075660772621632,0.23291695952415467,,
62,0.0007638070381208308,0.0007649184051842894,31.685957374572755,0.8681591737270355,0.009698207005858422,20.136563453674317,0.32226710945367815,72.58673520802404,3.227581833023578,75.81461600001785,4713.919381208019,6.888310909246238,15.491473984769682,0.08421949990093708,0.05135191805660724,0.0046779136173427105,0.5102955102920532,0.02215613503009081,0.06894285589456559,0.2403604057431221,,
63,0.0007145360214622087,0.0007666169342701323,31.684539680480956,0.8663955008983613,0.009698207005858422,20.136563453674317,0.32226710945367815,72.56464741600212,3.22860174998641,75.79357616600464,4789.808862000005,6.890407626920253,15.486580220124845,0.08436844229698182,0.04610227175056934,0.005570256616920233,0.4568936824798584,0.024543225076049568,0.07201078079640866,0.2209995850920677,,
64,0.0007151086790581758,0.0007723454490769654,31.654968795776366,0.8643758523464203,0.009698207005858422,20.136563453674317,0.32226710945367815,72.60560574999545,3.2372133750177454,75.84311795799294,4865.704769375006,6.886520604506234,15.445382867209338,0.09516240306198596,0.05647569179534912,0.004499753005802631,0.5536140203475952,0.02545840721577406,0.078407893627882,0.26099407792091367,,
65,0.0007479543378885865,0.0007607409983756953,31.708824920654298,0.8680703938007355,0.009698207005858422,20.136563453674317,0.32226710945367815,72.53041549999034,3.2522210830065887,75.78310504200635,4941.540854000021,6.893659667509648,15.374108562686144,0.0800914353132248,0.04727975118905306,0.004470996093004942,0.5515459179878235,0.02214561192318797,0.06662837497889995,0.2240053628385067,,
66,0.0007412849369966353,0.0007612194333341904,31.710445594787597,0.8680753099918366,0.009698207005858422,20.136563453674317,0.32226710945367815,72.68475999997463,3.206850874994416,75.89190016599605,5017.537000250013,6.879021131804996,15.59161992529106,0.0745418682694435,0.0420953181758523,0.0049511585384607315,0.4850945472717285,0.021821328457444906,0.06329446941614152,0.20935630038380623,,
67,0.0007139583316570679,0.0007599846945959143,31.707754020690917,0.8690045094490051,0.009698207005858422,20.136563453674317,0.32226710945367815,72.65712191700004,3.1996783329814207,75.85709670899087,5093.495636000007,6.881637846475335,15.626570797637218,0.07242364749312401,0.041823318749666216,0.0034074813593178988,0.4947899878025055,0.02084321955218911,0.06110773928463459,0.20444448560476303,,
68,0.0007457642305657828,0.0007609768852125853,31.712574119567872,0.8668018877506256,0.009698207005858422,20.136563453674317,0.32226710945367815,72.7047615829797,3.269725624995772,75.9747943749826,5169.52526575001,6.87712866549102,15.291802962844828,0.08722028978168965,0.05257128577679396,0.003487777430564165,0.5357219576835632,0.022535237167030573,0.07211732655763627,0.24587983131408692,,
69,0.0007576310951335472,0.0007566168648190796,31.732202377319336,0.8700599896907807,0.009698207005858422,20.136563453674317,0.32226710945367815,72.69353454202064,3.266524250007933,75.96036683401326,5245.591424125014,6.87819079303365,15.306789778119226,0.07536180928349495,0.04520248930901289,0.003453948302194476,0.5312568545341492,0.01989698387682438,0.063288589194417,0.2205839005112648,,
70,0.0007408657167852652,0.0007565263468131888,31.73886344909668,0.8687199330329896,0.009698207005858422,20.136563453674317,0.32226710945367815,72.67069333401741,3.279555374989286,75.95054995900136,5321.645170625008,6.880352684979107,15.245969127800851,0.08868053697049617,0.05614761050790548,0.003707627998664975,0.5868870615959167,0.021420247983187438,0.072071350812912,0.2579789015650749,,
71,0.0007384433313272894,0.0007662741042440757,31.68680477142334,0.865798259973526,0.009698207005858422,20.136563453674317,0.32226710945367815,72.66557412498514,3.2623687910090666,75.92825274998904,5397.6740426250035,6.8808373981879996,15.326286880195036,0.0917302655428648,0.05694573599845171,0.0035879535134881735,0.502593994140625,0.02097167378291488,0.07534662656486034,0.2518452772498131,,
72,0.0007113235879296553,0.000755643016891554,31.741354370117186,0.8706493651866913,0.009698207005858422,20.136563453674317,0.32226710945367815,72.6438311660022,3.249819166987436,75.89395270802197,5473.621964416001,6.882896895366435,15.38547144650812,0.08487702317535878,0.05285861574113369,0.0023353875149041414,0.5673575401306152,0.018901945408433676,0.07066977068781853,0.24377382934093475,,
73,0.0006885918063435384,0.0007537238294025883,31.7531453704834,0.8691397428512573,0.009698207005858422,20.136563453674317,0.32226710945367815,72.64881362501183,3.2619551669922657,75.91106987500098,5549.634433583007,6.8824248470295455,15.328230291436913,0.08279785975813865,0.05184527773410082,0.003949516452848911,0.562425434589386,0.019896251056343316,0.0684012607485056,0.24209696054458618,,
74,0.0007189847402823943,0.0007540604565292597,31.745924491882324,0.8700838816165924,0.009698207005858422,20.136563453674317,0.32226710945367815,72.65009549999377,3.2675619579968043,75.9179557079915,5625.654806666018,6.882303410049102,15.301928668141539,0.07823956683278084,0.04932449355721474,0.00288857682608068,0.540054976940155,0.018419986460357904,0.06458516351878643,0.22953990250825881,,
75,0.0007277047953575675,0.0007641694243648089,31.696383934020997,0.8651109397411346,0.009698207005858422,20.136563453674317,0.32226710945367815,72.64276637497824,3.2681912090047263,75.91126549997716,5701.619247250026,6.8829977842394605,15.298982465357856,0.09965725272893905,0.06260295808315278,0.0039371284656226635,0.6297229528427124,0.02161833142861724,0.08212830007076263,0.2781032067537308,,
76,0.0007086176643597354,0.0007544537005014718,31.73581771850586,0.8707143795490265,0.009698207005858422,20.136563453674317,0.32226710945367815,72.68019650000497,3.2680283749941736,75.94852454200736,5777.622584958008,6.879453057064393,15.299744758210412,0.06942342475056648,0.04256043404340744,0.0029005513060837984,0.5847839117050171,0.01770028633996844,0.05875767506659031,0.2061900970339775,,
